nazwa,marka,cena_aktualna,dlugosc_rekawa,fason_clean,trend_score,bawełna_pct,poliester_pct,elastan_pct,wiskoza_pct,wełna_pct,len_pct,jedwab_pct,nylon_pct,poliamid_pct,lyocell_pct,modal_pct,akryl_pct,kaszmir_pct,poliuretan_pct,natural_material_pct,synthetic_material_pct,premium_material_pct
t-shirt basic,gant,205.26,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,wasted paris,90.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,billionaire boys,789.0,Długi rękaw,koszulka oversize,22.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,men plus,112.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,nike performance,159.0,Krótki rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,allsaints odyssey,278.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,selected,98.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,puma,152.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,blend,60.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,superdry &,169.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,69.99,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,blend,69.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,blend,80.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
artykuły klubowe,puma,129.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,polo ralph lauren,609.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,upscale by,76.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,camel active,99.95,Krótki rękaw,koszulka regular fit,3.33,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
t-shirt z nadrukiem,jack & jones,67.45,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,no problemo,181.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,kappa unisex,155.0,Krótki rękaw,koszulka loose fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
koszulka polo,11 project,82.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,nike performance,249.0,Bardzo długi rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,bershka,59.9,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,moschino,879.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,henry tiger,99.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,carhartt wip,219.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,nike acg,206.0,Długi rękaw,koszulka loose fit,3.33,37,63,0,0,0,0,0,0,0,0,0,0,0,0,37,63,0
t-shirt z nadrukiem,jack & jones,80.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,rukka muusmo,139.0,Krótki rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,ripndip,219.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,carisma mit,266.51,Długi rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,79.95,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,hugo,132.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,calvin klein,164.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,arkk copenhagen,278.0,Długi rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,yourturn unisex,79.0,Krótki rękaw,koszulka loose fit,3.33,60,35,5,0,0,0,0,0,0,0,0,0,0,0,60,40,0
t-shirt z nadrukiem,blend,116.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,pepe jeans,135.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,hugo,229.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,levi's®,109.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,seaside,89.99,Krótki rękaw,koszulka regular fit,3.33,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt z nadrukiem,calvin klein,125.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,pme legend,149.0,Krótki rękaw,koszulka regular fit,3.33,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
bluzka z długim rękawem,pier one,67.0,Długi rękaw,koszulka slim fit,32.2,60,40,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0
t-shirt z nadrukiem,ea7 emporio armani,379.0,Krótki rękaw,koszulka regular fit,3.33,0,78,22,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,diverse dune,99.99,Półrękawek,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,67.45,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jordan,143.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,closed,589.0,Krótki rękaw,koszulka regular fit,3.33,83,17,0,0,0,0,0,0,0,0,0,0,0,0,83,17,0
t-shirt z nadrukiem,scalpers,121.5,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,62.95,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,the north face,149.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,rip curl,125.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,calvin klein,116.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,yourturn,69.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,santa cruz,66.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,polo ralph lauren,539.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,adidas performance,179.0,Krótki rękaw,koszulka regular fit,3.33,70,30,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0
t-shirt basic,balmohk,79.99,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,69.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,rockshirts iron,109.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,solid,60.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,s.oliver,76.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,boss,349.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,j.lindeberg sports,359.0,Krótki rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt basic,levi's®,107.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,adidas originals,134.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,hugo,359.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,j.lindeberg walsh,669.0,Bardzo długi rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,59.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,holzweiler,719.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,yourturn unisex,35.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,hummel,136.0,Krótki rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
koszulka polo,tommy jeans,216.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,halo unisex,295.0,Bardzo długi rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,danish endurance,259.0,Krótki rękaw,koszulka skinny fit,0.0,0,0,0,0,80,0,0,0,20,0,0,0,0,0,80,20,80
t-shirt z nadrukiem,rockshirts ac,109.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,henry tiger,99.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,diverse,53.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,tommy hilfiger,332.0,Krótki rękaw,koszulka regular fit,3.33,96,0,4,0,0,0,0,0,0,0,0,0,0,0,96,4,0
t-shirt z nadrukiem,henry tiger,109.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,karl lagerfeld,233.0,Krótki rękaw,koszulka regular fit,3.33,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt basic,polo ralph lauren,419.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,karl lagerfeld,389.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,off,879.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,blend,56.0,Krótki rękaw,koszulka regular fit,3.33,38,50,0,12,0,0,0,0,0,0,0,0,0,0,38,50,0
t-shirt z nadrukiem,alpha industries,170.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,adidas originals,139.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,good for,93.5,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,superdry &,169.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,polo ralph lauren,1099.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,mister tee,70.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,borgio,229.0,Długi rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,u.s. polo assn.,128.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,camp david,151.5,Krótki rękaw,koszulka regular fit,3.33,35,65,0,0,0,0,0,0,0,0,0,0,0,0,35,65,0
koszulka sportowa,nike performance,116.0,Krótki rękaw,koszulka slim fit,32.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt basic,petrol industries,125.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka sportowa,calvin klein,149.0,Krótki rękaw,koszulka regular fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
bluzka z długim rękawem,lindbergh,242.0,Długi rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,s.oliver,263.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,blend,89.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,abercrombie &,99.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,79.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,puma,109.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,gcds,679.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,puma,99.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,terranova,59.99,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,89.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka reprezentacji,adidas performance,479.0,Długi rękaw,koszulka slim fit,32.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,jack & jones,89.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,balmohk,119.99,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,hummel,154.8,Długi rękaw,koszulka skinny fit,0.0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,kaotiko unisex,116.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,scotch & soda,229.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,103.45,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,puma,239.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,guess,159.0,Krótki rękaw,koszulka slim fit,32.2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,ea7 emporio armani,319.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,jack & jones,62.95,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,adidas originals,679.0,Półrękawek,koszulka loose fit,3.33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,forgotten faces,106.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,karl lagerfeld,233.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,karl lagerfeld,350.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,pier one,30.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,u.s. polo assn.,168.0,Długi rękaw,koszulka regular fit,3.33,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
koszulka polo,napapijri elbas,269.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,blend,64.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,karl lagerfeld,265.28,Krótki rękaw,koszulka regular fit,3.33,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt z nadrukiem,jack & jones,80.0,Krótki rękaw,koszulka regular fit,3.33,50,50,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
bluzka z długim rękawem,under armour,179.0,Długi rękaw,koszulka slim fit,32.2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,jordan game,381.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,calvin klein,129.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
artykuły klubowe,kappa gara,559.0,Półrękawek,koszulka slim fit,32.2,0,92,8,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt basic,s.oliver,159.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,marc o'polo,429.0,Krótki rękaw,koszulka regular fit,3.33,90,0,0,0,0,10,0,0,0,0,0,0,0,0,100,0,10
t-shirt z nadrukiem,stance classified,70.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,henry tiger,169.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,only & sons,89.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,wood wood,319.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,adidas originals,259.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,pull&bear,69.9,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,michael kors,242.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,volcom,149.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,on,405.0,Długi rękaw,koszulka regular fit,3.33,0,90,10,0,0,0,0,0,0,0,0,0,0,0,0,100,0
bluzka z długim rękawem,weekday,139.0,Długi rękaw,koszulka slim fit,32.2,95,0,5,0,0,0,0,0,0,0,0,0,0,0,95,5,0
t-shirt basic,mey v,209.0,Krótki rękaw,koszulka slim fit,32.2,57,38,5,0,0,0,0,0,0,0,0,0,0,0,57,43,0
t-shirt z nadrukiem,les deux,242.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,marvel marvel,98.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,74.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,no problemo,289.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,solid,109.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,arkk copenhagen,124.0,Długi rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,s.oliver,89.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,s.oliver,69.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,adidas originals,103.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,puma,197.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,indicode jeans,56.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,pier one,84.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,les deux,278.0,Długi rękaw,koszulka regular fit,3.33,97,0,3,0,0,0,0,0,0,0,0,0,0,0,97,3,0
t-shirt z nadrukiem,fast and,124.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,superdry &,152.1,Krótki rękaw,koszulka regular fit,3.33,60,40,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0
t-shirt z nadrukiem,calvin klein,269.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,henry tiger,109.99,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,67.95,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,jack & jones,67.95,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,abercrombie &,99.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,lacoste,269.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
top,blend,68.0,Bez rękawów,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,79.99,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,u.s. polo assn.,126.0,Długi rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,pepe jeans,127.2,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
bluzka z długim rękawem,j.lindeberg sports,589.0,Długi rękaw,koszulka regular fit,3.33,0,85,15,0,0,0,0,0,0,0,0,0,0,0,0,100,0
t-shirt z nadrukiem,double a,319.0,Półrękawek,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,mads nørgaard,242.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
koszulka polo,jack & jones,125.0,Krótki rękaw,koszulka loose fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,hugo,116.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,67.45,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,jack & jones,67.45,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt basic,american vintage,185.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
t-shirt z nadrukiem,next,74.0,Krótki rękaw,koszulka regular fit,3.33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
